FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,ArrDelay,Tail_Number,aircraft_type,num_seats,dep_tmpf,dep_wind,dep_visibility,dep_precip_flag,dep_ceiling_ft,dep_weather_severity,arr_tmpf,arr_wind,arr_visibility,arr_precip_flag,arr_ceiling_ft,arr_weather_severity,regional_weather_index,regional_storm_count,system_weather_flag
2022-06-13,DL,BWI,MSP,1145,-1.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,MSP,BWI,705,-7.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,BWI,MSP,1145,-13.0,N327DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,MSP,BWI,705,-19.0,N327DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,BWI,MSP,1145,30.0,N368DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,MSP,BWI,705,24.0,N368DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,BWI,MSP,1145,-5.0,N364DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,MSP,BWI,705,-7.0,N364DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,BWI,MSP,1145,3.0,N386DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,MSP,BWI,705,-13.0,N386DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-18,DL,BWI,MSP,1500,-18.0,N954AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-18,DL,MSP,BWI,1015,-21.0,N954AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,BWI,MSP,1145,-11.0,N313DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,MSP,BWI,705,-7.0,N313DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,BWI,MSP,1145,-19.0,N302DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,MSP,BWI,705,-3.0,N302DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,BWI,MSP,1145,-16.0,N353DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,MSP,BWI,705,-16.0,N353DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,BWI,MSP,1145,1.0,N373DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,MSP,BWI,705,-8.0,N373DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,BWI,MSP,1145,4.0,N333DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,MSP,BWI,705,-11.0,N333DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,BWI,MSP,1145,-4.0,N335DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,MSP,BWI,705,-9.0,N335DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,DL,BWI,MSP,1500,-17.0,N935AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,DL,MSP,BWI,1015,-8.0,N935AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,BWI,MSP,1145,0.0,N319DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,MSP,BWI,705,-15.0,N319DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-27,DL,BWI,MSP,1145,-5.0,N397DN,Fixed wing multi engine,199.0,79.0,9.0,10.0,0,3600.0,0.3,,,,0,,0.0,0.3,0,0
2022-06-27,DL,MSP,BWI,705,-23.0,N397DN,Fixed wing multi engine,199.0,,,,0,,0.0,81.0,10.0,10.0,0,3600.0,0.3333333333333333,0.3333333333333333,0,0
2022-06-28,DL,BWI,MSP,1145,-18.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-28,DL,MSP,BWI,705,-15.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,BWI,MSP,1145,4.0,N315DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,MSP,BWI,705,-20.0,N315DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,BWI,MSP,1145,-7.0,N384DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,MSP,BWI,705,-9.0,N384DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,ATL,BWI,1625,-2.0,N888DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,ATL,BWI,1630,-15.0,N833DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,ATL,BWI,1625,,N866DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-01,DL,MSP,BWI,1958,-7.0,N896DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,MSP,BWI,1958,-17.0,N866DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,MSP,BWI,1958,3.0,N819DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,DL,MSP,BWI,1958,-13.0,N855DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,MSP,BWI,1958,-26.0,N903DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,MSP,BWI,2019,-8.0,N834DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,MSP,BWI,2019,-20.0,N871DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,MSP,BWI,2019,-7.0,N882DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,MSP,BWI,2019,-5.0,N916DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,MSP,BWI,2019,-15.0,N845DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,DL,MSP,BWI,2019,-6.0,N865DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,MSP,BWI,2019,0.0,N912DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,MSP,BWI,2019,69.0,N852DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,MSP,BWI,2019,13.0,N857DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,MSP,BWI,2019,68.0,N872DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,MSP,BWI,2019,-15.0,N846DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,MSP,BWI,2019,-11.0,N869DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-18,DL,MSP,BWI,2019,-14.0,N859DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,MSP,BWI,2019,-7.0,N847DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,MSP,BWI,2019,-8.0,N821DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,MSP,BWI,2019,4.0,N918DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,MSP,BWI,2019,24.0,N832DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,MSP,BWI,2019,-13.0,N841DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,MSP,BWI,2019,7.0,N816DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,DL,MSP,BWI,2019,-4.0,N374DA,Fixed wing multi engine,189.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,MSP,BWI,2019,-21.0,N878DN,Fixed wing multi engine,222.0,,,,0,,0.0,74.0,5.0,10.0,0,11000.0,0.16666666666666666,0.16666666666666666,0,0
2022-06-27,DL,MSP,BWI,2019,-21.0,N924DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-28,DL,MSP,BWI,2019,2.0,N918DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,MSP,BWI,2019,-17.0,N819DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,MSP,BWI,2019,-17.0,N930DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-01,DL,BWI,DTW,1139,5.0,N347NB,Fixed wing multi engine,145.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-01,DL,DTW,BWI,900,-12.0,N347NB,Fixed wing multi engine,145.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,BWI,DTW,1300,-2.0,N963AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,DTW,BWI,1030,0.0,N963AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,BWI,DTW,1300,-15.0,N990AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,DTW,BWI,1030,-6.0,N990AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,DL,BWI,DTW,1139,-21.0,N982AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,DL,DTW,BWI,900,-13.0,N982AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,BWI,DTW,1300,-17.0,N933AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,DTW,BWI,1030,-7.0,N933AT,Fixed wing multi engine,100.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,DTW,BWI,1000,-2.0,N850DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,DTW,BWI,1000,-11.0,N897DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,DTW,BWI,1000,-13.0,N878DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,DTW,BWI,1000,-17.0,N833DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,DTW,BWI,1000,-18.0,N802DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,DL,DTW,BWI,1000,-7.0,N895DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,DTW,BWI,1000,21.0,N851DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,DTW,BWI,1000,-3.0,N894DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,DTW,BWI,1000,-16.0,N862DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,DTW,BWI,1000,-14.0,N848DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,DTW,BWI,1000,-19.0,N854DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,DTW,BWI,1000,,N867DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-18,DL,DTW,BWI,1000,,N871DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,DTW,BWI,1000,-3.0,N917DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,DTW,BWI,1000,21.0,N804DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,DTW,BWI,1000,-3.0,N849DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,DTW,BWI,1000,160.0,N847DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,DTW,BWI,1000,-13.0,N901DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,DTW,BWI,1000,-8.0,N922DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,DL,DTW,BWI,1000,6.0,N815DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,DTW,BWI,1000,,N920DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-27,DL,DTW,BWI,1000,-4.0,N902DN,Fixed wing multi engine,222.0,,,,0,,0.0,79.0,9.0,10.0,0,3600.0,0.3,0.3333333333333333,0,0
2022-06-28,DL,DTW,BWI,1000,-15.0,N840DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,DTW,BWI,1000,-12.0,N855DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,DTW,BWI,1000,-3.0,N830DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,BWI,MSP,1859,-2.0,N311DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,MSP,BWI,1420,-14.0,N311DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,BWI,MSP,1859,5.0,N114DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,MSP,BWI,1420,-16.0,N114DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,BWI,MSP,1859,142.0,N126DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,MSP,BWI,1420,21.0,N126DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,BWI,MSP,1859,10.0,N303DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,MSP,BWI,1420,-18.0,N303DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,BWI,MSP,1859,-7.0,N126DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,MSP,BWI,1420,-17.0,N126DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,BWI,MSP,1859,7.0,N112DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,MSP,BWI,1420,-3.0,N112DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,BWI,MSP,1859,-5.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,MSP,BWI,1420,-5.0,N330DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,BWI,MSP,1859,-17.0,N327DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,MSP,BWI,1420,3.0,N327DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,BWI,MSP,1859,32.0,N305DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,MSP,BWI,1420,40.0,N305DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,BWI,MSP,1859,19.0,N364DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,MSP,BWI,1420,-3.0,N364DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,BWI,MSP,1859,33.0,N386DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,MSP,BWI,1420,21.0,N386DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,BWI,MSP,1859,-20.0,N315DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,MSP,BWI,1420,-12.0,N315DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,BWI,MSP,1859,-12.0,N302DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,MSP,BWI,1420,-11.0,N302DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,BWI,MSP,1859,-9.0,N104DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,MSP,BWI,1420,-10.0,N104DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,BWI,MSP,1859,111.0,N116DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,MSP,BWI,1420,8.0,N116DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,BWI,MSP,1859,-3.0,N355DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,MSP,BWI,1420,-18.0,N355DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,BWI,MSP,1859,1.0,N333DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,MSP,BWI,1420,-4.0,N333DX,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,BWI,MSP,1859,6.0,N363DN,Fixed wing multi engine,199.0,76.0,5.0,10.0,0,11000.0,0.16666666666666666,,,,0,,0.0,,0,0
2022-06-26,DL,MSP,BWI,1420,-23.0,N363DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-27,DL,BWI,MSP,1859,-1.0,N363DN,Fixed wing multi engine,199.0,72.0,5.0,10.0,0,,0.16666666666666666,,,,0,,0.0,0.16666666666666666,0,0
2022-06-27,DL,MSP,BWI,1420,-15.0,N363DN,Fixed wing multi engine,199.0,,,,0,,0.0,73.0,5.0,10.0,0,6000.0,0.16666666666666666,0.2,0,0
2022-06-28,DL,BWI,MSP,1859,5.0,N375DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-28,DL,MSP,BWI,1420,-24.0,N375DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,BWI,MSP,1859,-4.0,N313DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,MSP,BWI,1420,-25.0,N313DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,BWI,MSP,1859,4.0,N339DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,MSP,BWI,1420,0.0,N339DN,Fixed wing multi engine,199.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-01,DL,BWI,ATL,710,-19.0,N847DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,BWI,ATL,710,-11.0,N899DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,BWI,ATL,710,,N811DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,DL,BWI,ATL,710,0.0,N840DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,BWI,ATL,710,4.0,N829DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,BWI,ATL,709,23.0,N816DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,BWI,ATL,709,1.0,N929DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,BWI,ATL,709,6.0,N922DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,BWI,ATL,709,8.0,N925DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,BWI,ATL,709,-8.0,N874DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,DL,BWI,ATL,709,-6.0,N861DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,BWI,ATL,709,0.0,N825DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,BWI,ATL,709,1.0,N858DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,BWI,ATL,709,10.0,N912DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,BWI,ATL,709,-7.0,N888DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,BWI,ATL,709,-6.0,N905DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-17,DL,BWI,ATL,709,12.0,N834DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-18,DL,BWI,ATL,709,,N910DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-19,DL,BWI,ATL,709,,N850DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,DL,BWI,ATL,709,-5.0,N916DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,DL,BWI,ATL,709,-13.0,N879DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,DL,BWI,ATL,709,-1.0,N863DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,DL,BWI,ATL,709,-2.0,N865DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,DL,BWI,ATL,709,-4.0,N927DZ,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,DL,BWI,ATL,709,-12.0,N808DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,DL,BWI,ATL,709,-11.0,N874DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-27,DL,BWI,ATL,709,,N878DN,Fixed wing multi engine,222.0,81.0,7.0,10.0,0,2200.0,0.23333333333333334,,,,0,,0.0,0.3333333333333333,0,0
2022-06-28,DL,BWI,ATL,709,9.0,N838DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-29,DL,BWI,ATL,709,9.0,N859DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-30,DL,BWI,ATL,709,47.0,N838DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-01,DL,BWI,ATL,820,-29.0,N908DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-02,DL,BWI,ATL,820,-15.0,N917DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-03,DL,BWI,ATL,820,0.0,N918DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,DL,BWI,ATL,820,2.0,N870DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,DL,BWI,ATL,820,7.0,N865DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,DL,BWI,ATL,835,7.0,N804DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,DL,BWI,ATL,835,-14.0,N888DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-08,DL,BWI,ATL,835,-2.0,N821DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,DL,BWI,ATL,835,0.0,N860DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,DL,BWI,ATL,835,-9.0,N840DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,DL,BWI,ATL,835,0.0,N809DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,DL,BWI,ATL,835,21.0,N813DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,DL,BWI,ATL,835,-19.0,N912DU,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-14,DL,BWI,ATL,835,2.0,N880DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-15,DL,BWI,ATL,835,-18.0,N861DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-16,DL,BWI,ATL,835,4.0,N898DN,Fixed wing multi engine,222.0,,,,0,,0.0,,,,0,,0.0,,0,0
